no,class,id,curriumYear,grade,semester,credit,type,sortA,sortB,sortC,sortD,name,categoryA,categoryB,description,descriptionSource,descriptionSourceURL,referenceChannel,referenceMedia,referenceURL,note,previousDescription
2054,Course,Cour2054,2025,2,2,3,기타,,전공,,,일본어문법과문형연습Ⅱ,어학,,"본 교과목은 중급으로 나아가는 일본어 학습자를 대상으로 한자, 어휘, 문법, 문형을 중심으로 학습하도록 한다. 특히 JLPT N2문법과 문형에 초점을 맞추어 강의를 진행하며 이를 통해 문법과 문형을 활용한 읽기와 듣기 능력을 향상시킬 수 있도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2055,Course,Cour2055,2025,2,2,3,기타,,전공,,,문화콘텐츠와일본어,문화,,일본문화콘텐츠의 이해와 함께 문화콘텐츠 연구를 통한 일본어 및 일본문화에 대한 이해를 심화하고 일본어커뮤니케이션 능력을 배양한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2056,Course,Cour2056,2025,2,1,2,기타,,전공,,,시사일본어,어학,,"본 강의는 국제사회에서 일본이 어떠한 국가로 인식되고 있는가에 대한 일본내부에서의 인식을 분석한 것이다. 전후일본이 고도경제성장을 거쳐 국제사회에 경제대국으로 부상한 이후, 경제대국에서 존경받고 신뢰받는 문화대국으로 거듭나고자 하는 내부로부터의 자기변화과정이 어떻게 시작되었는지를 국가의 품격이라는 관점에서 이해하고자 한다",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2057,Course,Cour2057,2025,2,1,3,중국,,전공,,,HSK입문,어학,,2학년 학생들을 상대로 HSK 2~3급 실전문제 또는 기출문제를 함께 풀어 보고 새로운 단어들을 익히고 문법적 요소들을 설명해 주는 수업이다. 지금까지 배워 온 내용과 학생들의 중국어 실력에 기초하여 강의의 난이도를 조절하려고 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2058,Course,Cour2058,2025,2,2,3,기타,,전공,,,일본어작문,어학,,"일상생활에서 사용빈도수가 높은 문형을 중심으로 문장 작성법을 지도한다. 문형 패턴에 따른 다양한 오용례를 살펴보고, 각 품사별, 상황별 표현을 자유자재로 구사하는 능력을 기르게 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2059,Course,Cour2059,2025,3,1,3,기타,,전공,,,일본어학개론,어학,,"일본어에 관한 개괄적 지식에 중점을 둔다. 음운, 문자, 문법, 어휘, 경어, 일본어의 계통 등 일본어 전반에 걸쳐 그 특색을 파악하도록 지도한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2060,Course,Cour2060,2025,3,2,3,기타,,전공,,,일본문학사,문학,,일본문학의 시대적 구분에 따라 각 시대별 중요한 문학형태와 작품을 소개하고 일본 문학의 형성과 흐름을 전체적으로 파악할 수 있도록 지도한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2061,Course,Cour2061,2025,3,1,2,기타,,전공,,,영어회화실습Ⅲ,어학,,이 과정은 일상생활에서의 영어회화에서 필요한 말하기 기술의 다양한 유형을 발전시키는 기회를 학생들 에게 제공한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2062,Course,Cour2062,2025,3,2,2,기타,,전공,,,영어회화실습Ⅳ,어학,,"본 강좌는 구조화된 Free talking 이루어져 있다. 학생들은 교제를 통해 주제를 선택하고 그에 대한 토론을 한다. 한국인들의 대화에서 빈번히 일어나는 실수를 생각하고, 대화기술에서의 부족한 점을 배우게 된다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2063,Course,Cour2063,2025,3,2,2,기타,,전공,,,영어의발음,어학,,영어음운구조를 학습하고 이해하여 영어의 정확한 발음을 습득한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2064,Course,Cour2064,2025,3,2,3,기타,,전공,,,비즈니스일본어,어학,,"비즈니스 현장에서 응용가능한 상용일본어 학습에 초점을 맞춘 과목이다. 상용문서의 작성법, 전화·접대 매너와 그에 따른 상황 연습, 기본표현과 심화표현을 등을 통하여 비즈니스에 대한 감각과 지식을 체득케 하여 실무능력을 향상시키고자 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2065,Course,Cour2065,2025,3,2,3,기타,,전공,,,토익기출문제풀어보기,어학,,실용성은 물론 취/창업에 도움을 주는 토익시험에 대해 일차적으로 어떻게 문제가 출제되는지 기출문제를 중심으로 소개하고 섹션별로 문제를 풀어봄으로써 학생들을 일차적으로 시험에 친숙하게 만들고자 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2066,Course,Cour2066,2025,3,2,3,기타,,전공,,,영화로배우는영어,어학,,"영화를 활용하여 영어를 배우는 강의. 영어/한국어 자막을 활용하여 읽기/듣기/쓰기/말하기의 총체적 영어 실력을 향상시킨다. 그리고 디즈니애니메이션부터 헤리티지영화, 과학공상영화에 이르기까지 다양한 영화 장르를 섭렵하며, 역사와 문화/서사구조 등을 분석함으로써 문화콘텐츠 학습을 겸한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2067,Course,Cour2067,2025,3,1,3,기타,,전공,,,영상으로보는영어스피치,어학,,영상자료를 활용하여 인류역사에 큰 영향을 끼친 유명한 영어연설들을 살펴보고 널리 알려진 주요표현들을 학습하고 암송한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2068,Course,Cour2068,2025,3,2,3,중국,,전공,,,중국어작문연습,어학,,"중국어의 문법 규칙을 학습하고 그 바탕위에 올바른 중국어 문장을 구성하는 연습을 한다. 오류문을 통해 한국인들이 자주 범하는 오류를 확인하고, 관련 문법 내용을 정리함으로써 작문에서 정확한 문장으로 표현할 수 있도록 학습한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2069,Course,Cour2069,2025,3,1,2,기타,,전공,,,실용영어문법,어학,,실생활에서 실제로 사용되는 최신의 유용한 영문법을 학습하고 이해한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2070,Course,Cour2070,2025,3,2,3,기타,,전공,,,고급일본어자격증특강,어학,,"본 교과목은 중급에서 고급으로 나아가는 일본어 학습자를 대상으로 한자, 어휘, 문법을 중심으로 학습하도록 한다. 특히 JLPT N2문법에 초점을 맞추어 강의를 진행하며 이를 통해 문법을 활용한 읽기와 듣기 능력을 향상시킬 수 있도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2071,Course,Cour2071,2025,3,1,3,기타,,전공,,,외국어습득론,어학,,외국어(second languae) 습득 이론을 기초에서 심화까지 배워보는 수업으로 언어전공자에게 기본적 전공과목이다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2072,Course,Cour2072,2025,3,1,2,기타,,전공,,,고급일본어회화,어학,,"일본어 초중급·중급 수준을 학습한 학생을 대상으로 중고급 언어 지식(어휘, 문법)을 학습하면서 말하기 연습을 합니다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2073,Course,Cour2073,2025,3,1,3,중국,,전공,,,중급중국어강독Ⅱ,어학,,"본 강좌에서는 중급중국어강독I에서 좀 더 심화된 내용을 통하여 중국과 중국어 표현에 대한 이해의 폭을 넓히고, 표현 방법을 익히는데 그 목적이 있다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2074,Course,Cour2074,2025,3,1,3,기타,,전공,,,일본문학강독,문학,,"본 교과목은 일본문학을 통해 일본인의 삶과 가치관과 함께 문학적 표현과 일본어 강독을 통한 일본어 능력향상을 도모한다. 또한 문학작품을 통해 현대를 사는 우리들의 문제를 생각하고 토론하는 시간을 통해 문학 읽기를 심화시킨다. 수업에서 다루는 작품은 가능한 독해하기 쉬운 일본 문학작품을 선정하고 일본 학생들도 학창시절 토론 학습을 하는 주제를 선택함으로써 일본어 표현력 향상 및 일본문화 이해, 일본인과의 커뮤니케이션에 도움이 되도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2075,Course,Cour2075,2025,3,1,3,기타,,전공,,,중급일본어자격증특강,어학,,"본 교과목은 중급으로 나아가는 일본어 학습자를 대상으로 한자, 어휘, 문법을 중심으로 학습하도록 한다. 특히 JPT에 초점을 맞추어 강의를 진행하며 이를 통해 문법을 활용한 읽기와 듣기 능력을 향상시킬 수 있도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2076,Course,Cour2076,2025,3,2,3,기타,,전공,,,일본사회문화탐구,사회,,본 강의는 잃어버린 10년 이후의 일본의 기업문화를 이해하고자 한다. 잃어버린 10년이후 일본의 기업문화의 변화과정을 일본인들의 의식구조의 변화를 통해 분석하고 향후의 기업문화의 방향성을 살펴본다. 특히 현재 일본에서 심각한 문제로 대두되고 있는 취업과 구직의 미스매치 실태를 분석하여 일본사회의 구조적 문제를 분석하고 이를 통해 현재 한국사회에서 진행되고 있는 취업난의 실태를 검토해 보고자 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2077,Course,Cour2077,2025,3,2,3,중국,,전공,,,비즈니스중국어,어학,,"무역회사 또는 무역현장에서 사용하게 되는 특정 상황을 설정하고 무역활동에서 사용하게 되는 중국어 단어들과 표현방식, 문서작성 등을 습득함과 동시에 중국과의 무역에서 자주 맞닥뜨리게 되는 상황과 중국 무역회사들의 일반적인 특징 등을 함께 공부해 나가는 수업이다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2078,Course,Cour2078,2025,3,2,3,중국,,전공,,,중극어통·번역연습,어학,,한중 통번역의 기초이론을 습득하고 다양한 실전 연습을 통해 통번역의 실무 능력을 양성하는 데 목적을 둔다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2079,Course,Cour2079,2025,3,1,3,중국,,전공,,,현대중국의이해,문화,,"본 교과목은 한중통상의 입문서로서 한국의 제1교역대상국인 중국의 전통 및 현대문화와 사회,경제적구조를 알아보고, 중국과의 통상에서 생길 수 있는 문화적 충돌을 사전에 예방하고, 한중경제교류확대를 모색함에 있어서 글로벌 감각과 소양을 키울 수 있도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2080,Course,Cour2080,2025,3,1,3,중국,,전공,,,실용중국어회화,어학,,문화적 이해를 겸비한 중급 수준의 회화 표현의 학습을 통해 의사소통이 가능한 능력을 양성하는 데 목적을 둔다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2081,Course,Cour2081,2025,4,1,3,기타,,전공,,,영어교수법,기타,실무,"전통적 교수법부터 최신 교수법까지의 영어교수 이론 및 교수기술을 개관하고, 교실영어(Classroom English)를 익히고 실제 교수활동(Micro-Teaching)을 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2082,Course,Cour2082,2025,4,1,2,기타,,전공,,,영문학캡스톤디자인,기타,,대학에서 그동안 수강한 교과목을 응용하여 하나의 결과물을 도출해보는 강의이다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2083,Course,Cour2083,2025,4,1,3,중국,,전공,,,중국어학캡스톤디자인,어학,,중국어 전공자들이 취업을 하여 수행해야 할 업무를 4학년 과정에서 선행 수행하면서 개인의 현재의 능력을 체크함과 동시에 문제점을 해결해나가는 능력을 키워가는 팀티칭 기반의 교육과목이다,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2084,Course,Cour2084,2025,4,2,2,기타,,전공,,,현대시사영어,어학,,BBC나 CNN방송 중에서 시사적인 뉴스거리를 골라서 상식과 함께 영어구문 해석 및 청해 연습을 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2085,Course,Cour2085,2025,4,2,2,기타,,전공,,,영어실무체험,기타,실무,"본 교과목은 사회진출을 앞둔 4학년들이 취업의 방향성을 구체화하고 현장적응도를 높이는데 도움을 주기 위한 교과목으로, 다양한 실무사례와 현장방문, 실무자 특강 등을 통해 학생들의 현장실무능력 배양을 목적으로 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2086,Course,Cour2086,2025,4,2,3,기타,,전공,,,일본어실무체험,기타,실무,본 교과목은 사회진출을 앞둔 4학년들을 대상으로 일본어 관련 기업의 직무사례 연구 및 현장방문을 통해 실무 적응력을 제고함과 동시에 일본어분야 전현직 실무자 특강을 통해 실무현장을 미리 체험하고 준비할 수 있도록 함으로써 우리 학생들이 성공적인 취업을 준비하고 나아가 취업 후 현장실무능력을 배양하는 것으로 목적으로 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2087,Course,Cour2087,2025,4,1,3,기타,,전공,,,디지털시대의대중소설과영상,문화,,"영어로 쓰인 대중소설을 선별해서 읽음으로써 영어읽기 능력의 향상을 꾀하며 영어권 문화에 대한 이해를 증진시킨다. 이를 위해 추리소설, 과학소설, 판타지, 청소년 문학 등을 다양한 대중문학 작품들이 다루어질 수 있으며 작품의 이해를 위해 여러 영상자료를 활용할 것이다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2088,Course,Cour2088,2025,4,1,2,중국,,전공,,,실전중국어통·번역,어학,,"본 강좌에서는 중국어로 이루어진 다양한 문장을 번역하는 연습이 이루어진다. 중국어의 중요성이 날로 증대되는 요즘, 소설, 동화, 만화 등처럼 문헌으로 이루어진 텍스트 외에 영화나 방송 등 각종 미디어를 통해 중국어를 접할 기회 또한 늘어나고 있다. 언어의 학습은 해당 언어권의 문화나 사유방식을 이해하는 데 있어 필수적인 과정이다. 본 강좌의 목적은 중국어로 된 각종 매체의 번역 연습을 통해 중국과 중국어에 대한 이해의 폭을 넓히고 보다 전문적인 중국어 실력을 배양하는 데 있다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2089,Course,Cour2089,2025,4,1,3,기타,,전공,,,일본어통번역연습,어학,,"먼저 번역이란 무엇인가에 대한 이해를 도모하기 위해 참고문헌을 통해 번역작업의 흐름과 직업으로서의 번역에 대해 이해하고 한 걸음 나아가 활자번역의 특징과 번역시장의 현주소를 폭넓게 파악한다. 또한 한일, 일한 번역의 스킬을 터득하고 한국어와 일본어에 대한 이해 및 표현력을 향상시킴으로써 한국어/일본어 이력서 및 자기소개서 작성 등 취업 준비에 도움이 되도록 한다. 취업을 앞둔 4학년 학생들에게 필요한 비즈니스관련 문서 번역 및 엔트리시트 번역 등을 통해 실용적이고 실질적인 도움이 되는 번역연습을 실시하고 올바른 번역을 토의함으로써 일본어와 한국어 능력향상을 도모한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
